Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary
2020-06-09 06:52:15 UTC,Shares of several basic material companies are trading lower as equities sell off following the recent rally. Stocks have rallied over the past week amid optimism towards the US economy reopening and investors have potentially taken some profits following run up. NOTE: Investors are awaiting the FOMC meeting on Wednesday.,AA,https://www.benzinga.com/wiim/20/06/16213027/shares-of-several-basic-material-companies-are-trading-lower-as-equities-sell-off-following-the-rece,Benzinga Newsdesk,,,,,,
2020-06-08 07:29:29 UTC,Alcoa Seeing Better July Aluminum Shipments Amid Re-Openings; Alcoa CFO Says Stronger China Aluminum Price Fueling Alumina Import,AA,https://www.benzinga.com/news/20/06/16203021/alcoa-seeing-better-july-aluminum-shipments-amid-re-openings-alcoa-cfo-says-stronger-china-aluminum,Benzinga Newsdesk,,,,,,
2020-06-08 06:32:42 UTC,Shares of several basic materials companies are trading higher amid market strength as US businesses continue to reopen following pandemic lockdown measures. A rebound in economic activity is seen as a positive catalyst for materials demand.,AA,https://www.benzinga.com/wiim/20/06/16202370/shares-of-several-basic-materials-companies-are-trading-higher-amid-market-strength-as-us-businesses,Benzinga Newsdesk,,,,,,
2020-06-05 03:40:08 UTC,10 Basic Materials Stocks Moving In Friday's Pre-Market Session,AA,https://www.benzinga.com/pre-market-outlook/20/06/16188074/10-basic-materials-stocks-moving-in-fridays-pre-market-session,Benzinga Insights,,,,,,
2020-06-04 10:46:13 UTC,Shares of several basic materials are trading higher as the market continues to gain on optimism over an economic reopening as well as a smaller-than-expected drop in nonfarm payrolls. The economy reopening could mean more consumer spending.,AA,https://www.benzinga.com/wiim/20/06/16183243/shares-of-several-basic-materials-are-trading-higher-as-the-market-continues-to-gain-on-optimism-ove,Benzinga Newsdesk,,,,,,
2020-06-03 06:19:06 UTC,Shares of several basic material companies are trading higher after as equities continue to gain on optimism over an economic reopening as well as a smaller-than-expected drop in nonfarm payrolls.,AA,https://www.benzinga.com/wiim/20/06/16169849/shares-of-several-basic-material-companies-are-trading-higher-after-as-equities-continue-to-gain-on,Benzinga Newsdesk,,,,,,
2020-05-27 06:10:20 UTC,Shares of several basic materials companies are trading higher amid economic optimism as some US states reopen businesses and investors weigh vaccine progress. A pickup in economic activity would be a potential positive catalyst for basic materials demand.,AA,https://www.benzinga.com/wiim/20/05/16116765/shares-of-several-basic-materials-companies-are-trading-higher-amid-economic-optimism-as-some-us-sta,Benzinga Newsdesk,,,,,,
2020-05-27 03:32:46 UTC,5 Basic Materials Stocks Moving In Wednesday's Pre-Market Session,AA,https://www.benzinga.com/pre-market-outlook/20/05/16114368/5-basic-materials-stocks-moving-in-wednesdays-pre-market-session,Benzinga Insights,,,,,,
2020-05-26 03:47:48 UTC,"Morgan Stanley Maintains Equal-Weight on Alcoa, Lowers Price Target to $8.5",AA,https://www.benzinga.com/news/20/05/16104577/morgan-stanley-maintains-equal-weight-on-alcoa-lowers-price-target-to-8-5,vishwanath@benzinga.com,,,,,,
2020-05-18 06:50:11 UTC,Shares of several basic materials companies are trading higher in sympathy with the overall market as optimism around a coronavirus vaccine increased follows news from Moderna.,AA,https://www.benzinga.com/wiim/20/05/16056162/shares-of-several-basic-materials-companies-are-trading-higher-in-sympathy-with-the-overall-market-a,Benzinga Newsdesk,,,,,,
2020-05-14 00:00:00 UTC,"Alcoa CEO, Currently Presenting At BMO Global Metals & Mining Conference, Says Mgmt. Could Be Even More Aggressive On Working Capital, Expecting Bauxite Market To Remain Relatively Stable",AA,https://www.benzinga.com/news/20/05/16032673/alcoa-ceo-says-mgmt-could-be-even-more-aggressive-on-working-capital-expecting-bauxite-market-to-rem,Benzinga Newsdesk,,,,,,
