Date,Article_title,Stock_symbol,Url,Publisher,Author,Article,Lsa_summary,Luhn_summary,Textrank_summary,Lexrank_summary
2020-06-01 00:00:00 UTC,"Watching Teslare Shares As Hearing Wedbush Publishing Note On Space X Launch, Battery Announcement",TSLA,https://www.benzinga.com/news/20/06/16153096/watching-teslare-shares-as-hearing-wedbush-publishing-note-on-space-x-launch-battery-announcement,Benzinga Newsdesk,,,,,,
2020-06-01 00:00:00 UTC,PreMarket Prep Stock Of The Day: Tesla,TSLA,https://www.benzinga.com/trading-ideas/long-ideas/20/06/16151640/premarket-prep-stock-of-the-day-tesla,Joel Elconin,,,,,,
2020-06-01 00:00:00 UTC,"Shares of several consumer discretionary companies are trading higher as equities gain amid continued optimism towards a rebound in economic activity, which could lead to a potential rebound in spending.",TSLA,https://www.benzinga.com/wiim/20/06/16151071/shares-of-several-consumer-discretionary-companies-are-trading-higher-as-equities-gain-amid-continue,Benzinga Newsdesk,,,,,,
2020-06-01 00:00:00 UTC,"NASA Astronauts Launched By SpaceX Reach International Space Station, Celebrate Historic Moment",TSLA,https://www.benzinga.com/news/20/06/16147025/nasa-astronauts-launched-by-spacex-reach-international-space-station-celebrate-historic-moment,Neer Varshney,,,,,,
2020-06-01 00:00:00 UTC,"Cramer Gives His Opinion On Caleres, Cognex And More",TSLA,https://www.benzinga.com/markets/penny-stocks/20/06/16148260/cramer-gives-his-opinion-on-caleres-cognex-and-more,Craig Jones,,,,,,
2020-06-01 00:00:00 UTC,"Nio CEO Says Tesla An Ally In Increasing Sales, Remains Bullish On Chinese EV Market Growth",TSLA,https://www.benzinga.com/news/20/06/16146910/nio-ceo-says-tesla-an-ally-in-increasing-sales-remains-bullish-on-chinese-ev-market-growth,Neer Varshney,,,,,,
2020-06-01 00:00:00 UTC,"Elon Musk's Baby Has A Nickname, Grimes Reveals",TSLA,https://www.benzinga.com/news/20/06/16146849/elon-musks-baby-has-a-nickname-grimes-reveals,Shivdeep Dhaliwal,,,,,,
2020-05-31 00:00:00 UTC,Elon Musk's SpaceX Capsule Links Up With Space Station,TSLA,https://www.benzinga.com/news/20/05/16146011/elon-musks-spacex-capsule-links-up-with-space-station,Charles Gross,,,,,,
2020-05-30 00:00:00 UTC,American Astronauts Safely Launched into Space Aboard Elon Musk's SpaceX Rocket; Scheduled to Dock With International Space Station on Sunday,TSLA,https://www.benzinga.com/news/20/05/16145707/american-astronauts-safely-launched-into-space-aboard-elon-musks-spacex-rocket-scheduled-to-dock-wit,Charles Gross,,,,,,
2020-05-30 00:00:00 UTC,Tesla's Stock And SpaceX Launches: Are Traders Looking For A Connection?,TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16145290/teslas-stock-and-spacex-launches-are-traders-looking-for-a-connection,Tyree Gorges,,,,,,
2020-05-29 00:00:00 UTC,"Benzinga's Top Upgrades, Downgrades For May 29, 2020",TSLA,https://www.benzinga.com/markets/penny-stocks/20/05/16138315/benzingas-top-upgrades-downgrades-for-may-29-2020,Lisa Levin,,,,,,
2020-05-29 00:00:00 UTC,20 Tesla Employees Worked At SpaceX Ahead Of NASA Astronauts Launch,TSLA,https://www.benzinga.com/news/20/05/16135249/twenty-tesla-employees-worked-at-spacex-ahead-of-nasa-astronauts-launch-report,Neer Varshney,,,,,,
2020-05-29 00:00:00 UTC,"Daiwa Capital Initiates Coverage On Tesla with Outperform Rating, Announces Price Target of $910",TSLA,https://www.benzinga.com/news/20/05/16135910/daiwa-capital-initiates-coverage-on-tesla-with-outperform-rating-announces-price-target-of-910,Vick Meyer,,,,,,
2020-05-29 00:00:00 UTC,Tesla's Annual Shareholders Meeting Scheduled For July 7,TSLA,https://www.benzinga.com/news/20/05/16135443/teslas-annual-shareholders-meeting-scheduled-for-july-7,Shivdeep Dhaliwal,,,,,,
2020-05-28 00:00:00 UTC,Tesla To Give Musk $700M In Incentives Payment,TSLA,https://www.benzinga.com/news/20/05/16134427/tesla-to-give-musk-700m-in-incentives-payment,Shivdeep Dhaliwal,,,,,,
2020-05-28 00:00:00 UTC,Tesla's FSD Package Shows Automaker's Potential For Software Revenue,TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16129354/teslas-fsd-package-shows-automakers-potential-for-software-revenue-says-morgan-stan,Shanthi Rexaline,,,,,,
2020-05-28 00:00:00 UTC,'Tesla Requests Approval To Sell Model 3 With Cheaper Battery Chemistry' -InsideEVs,TSLA,https://www.benzinga.com/news/20/05/16131024/tesla-requests-approval-to-sell-model-3-with-cheaper-battery-chemistry-insideevs,Benzinga Newsdesk,,,,,,
2020-05-28 00:00:00 UTC,'Biggest UK solar plant approved' -BBC Report,TSLA,https://www.benzinga.com/news/20/05/16129940/biggest-uk-solar-plant-approved-bbc-report,Benzinga Newsdesk,,,,,,
2020-05-28 00:00:00 UTC,"Here's How Amazon Could Become A Threat To Tesla, Ford And More With Zoox Buy",TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16128693/heres-how-amazon-could-become-a-threat-to-tesla-ford-and-more-with-zoox-buy,Elizabeth Balboa,,,,,,
2020-05-28 00:00:00 UTC,3 ETFs For Investors Looking To Access The Final Frontier,TSLA,https://www.benzinga.com/trading-ideas/long-ideas/20/05/16124094/3-etfs-for-investors-looking-to-access-the-final-frontier,ETF Professor,,,,,,
2020-05-28 00:00:00 UTC,Tesla Leads Electric Car Sales In South Korea Thanks To Model 3,TSLA,https://www.benzinga.com/news/20/05/16124337/tesla-leads-electric-car-sales-in-south-korea-thanks-to-model-3,Neer Varshney,,,,,,
2020-05-27 00:00:00 UTC,Jay Leno Takes Elon Musk For A Drive In A Tesla Cybertruck,TSLA,https://www.benzinga.com/media/20/05/16120084/jay-leno-takes-elon-musk-for-a-drive-in-a-tesla-cybertruck,Jayson Derrick,,,,,,
2020-05-27 00:00:00 UTC,What To Know About NASA And SpaceX's Crew Dragon Launch,TSLA,https://www.benzinga.com/news/20/05/16117500/what-to-know-about-nasa-and-spacexs-crew-dragon-launch,Tanzeel Akhtar,,,,,,
2020-05-27 00:00:00 UTC,"Twitter Account Highlights Negative Analyst Sentiment On Tesla Following Co.'s North American Price Cuts News, Cites Roth Capital Analyst, Gordon Johnson Of GLJ Research",TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16117080/twitter-account-highlights-negative-analyst-sentiment-on-tesla-following-co-s-north,Benzinga Newsdesk,,,,,,
2020-05-27 00:00:00 UTC,Why Tesla 'Appears To Be Turning The Corner' Heading Into Summer,TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16115981/why-tesla-appears-to-be-turning-the-corner-heading-into-summer,Wayne Duggan,,,,,,
2020-05-27 00:00:00 UTC,10 Biggest Price Target Changes For Wednesday,TSLA,https://www.benzinga.com/analyst-ratings/price-target/20/05/16115387/10-biggest-price-target-changes-for-wednesday,Lisa Levin,,,,,,
2020-05-27 00:00:00 UTC,"Wedbush Maintains Neutral on Tesla, Raises Price Target to $800",TSLA,https://www.benzinga.com/news/20/05/16114097/wedbush-maintains-neutral-on-tesla-raises-price-target-to-800,Benzinga_Newsdesk,,,,,,
2020-05-27 00:00:00 UTC,Tesla To Reduce Car Prices In North America And China,TSLA,https://www.benzinga.com/news/20/05/16113140/tesla-to-reduce-car-prices-in-north-america-and-china,Shivdeep Dhaliwal,,,,,,
2020-05-27 00:00:00 UTC,"Tesla to Cut Prices for Some Models in N. America, China",TSLA,https://www.benzinga.com/news/20/05/16113555/tesla-to-cut-prices-for-some-models-in-n-america-china,Charles Gross,,,,,,
2020-05-26 00:00:00 UTC,'All eyes on Tesla's recovery in China — rumors of massive backlog' -Elektrek Report,TSLA,https://www.benzinga.com/news/20/05/16108143/all-eyes-on-teslas-recovery-in-china-rumors-of-massive-backlog-elektrek-report,Benzinga Newsdesk,,,,,,
2020-05-26 00:00:00 UTC,Automotive Industry Eyes Slow Recovery,TSLA,https://www.benzinga.com/markets/20/05/16106863/automotive-industry-eyes-slow-recovery,IAM Newswire,,,,,,
2020-05-26 00:00:00 UTC,Grimes And Musk Rename Baby To Comply With California Law,TSLA,https://www.benzinga.com/news/20/05/16102970/grimes-and-musk-rename-baby-to-comply-with-california-law,Shivdeep Dhaliwal,,,,,,
2020-05-23 00:00:00 UTC,Elon Musk Scraps Plan to Make Electric Pickup Smaller,TSLA,https://www.benzinga.com/news/20/05/16100534/elon-musk-scraps-plan-to-make-electric-pickup-smaller,Charles Gross,,,,,,
2020-05-22 00:00:00 UTC,"Tesla Employees Fear Conditions At Factory, Describe It As 'Modern-Day Sweatshop'",TSLA,https://www.benzinga.com/news/20/05/16091773/tesla-employees-fear-conditions-at-factory-describe-it-as-modern-day-sweatshop,Shivdeep Dhaliwal,,,,,,
2020-05-21 00:00:00 UTC,"Today's Pickup: Ford Reopens Two Facilities, Twice In The Same Week Over COVID-19 Scare",TSLA,https://www.benzinga.com/news/20/05/16088077/todays-pickup-ford-reopens-two-facilities-twice-in-the-same-week-over-covid-19-scare,FreightWaves,,,,,,
2020-05-21 00:00:00 UTC,"Bill Ackman Makes Pitch To Elon Musk For New HQ, Channels Howard Hughes",TSLA,https://www.benzinga.com/news/20/05/16088107/bill-ackman-makes-pitch-to-elon-musk-for-new-hq-channels-howard-hughes,Wayne Duggan,,,,,,
2020-05-21 00:00:00 UTC,"The Auto Industry Is Getting Back Online, And That's Good For Electrification",TSLA,https://www.benzinga.com/markets/penny-stocks/20/05/16084269/the-auto-industry-is-getting-back-online-and-thats-good-for-electrification,IAM Newswire,,,,,,
2020-05-21 00:00:00 UTC,"'Tesla goes back to 'normal' manufacturing operations, calls more workers to come back to work' -Electrek",TSLA,https://www.benzinga.com/media/20/05/16087755/tesla-goes-back-to-normal-manufacturing-operations-calls-more-workers-to-come-back-to-work-electrek,Benzinga Newsdesk,,,,,,
2020-05-21 00:00:00 UTC,"'Inspired by our namesake Howard Hughes, another visionary American, we propose a few alternatives for your Nevada or Texas move. @HowardHughesCo owns master planned cities where we can create @Tesla new HQ...' -Tweet From Bill Ackman",TSLA,https://www.benzinga.com/general/hedge-funds/20/05/16087748/inspired-by-our-namesake-howard-hughes-another-visionary-american-we-propose-a-few-alternativ,Benzinga Newsdesk,,,,,,
2020-05-21 00:00:00 UTC,Apple Vs. Tesla: Morgan Stanley Breaks Down The Parallels,TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16084937/apple-vs-tesla-morgan-stanley-breaks-down-the-parallels,Elizabeth Balboa,,,,,,
2020-05-21 00:00:00 UTC,"New Investors Pile In, Fuel Record Rise In Account Openings, Trading Volumes",TSLA,https://www.benzinga.com/fintech/20/05/16086818/new-investors-pile-in-fuel-record-rise-in-account-openings-trading-volumes,Renato Capelj,,,,,,
2020-05-21 00:00:00 UTC,'Tesla and California Are Making Nice. The Next Factories Will Be Somewhere Else' -Barron's Article,TSLA,https://www.benzinga.com/news/20/05/16086675/tesla-and-california-are-making-nice-the-next-factories-will-be-somewhere-else-barrons-article,Benzinga Newsdesk,,,,,,
2020-05-21 00:00:00 UTC,'Tesla Gigafactory Shanghai expansion is back in full swing' -Electrek,TSLA,https://www.benzinga.com/news/20/05/16086571/tesla-gigafactory-shanghai-expansion-is-back-in-full-swing-electrek,Benzinga Newsdesk,,,,,,
2020-05-21 00:00:00 UTC,'Could Tesla Reveal A 700-Mile Model 3? New Battery Tech May Make This Possible' -InsideEVs,TSLA,https://www.benzinga.com/news/20/05/16086307/could-tesla-reveal-a-700-mile-model-3-new-battery-tech-may-make-this-possible-insideevs,Benzinga Newsdesk,,,,,,
2020-05-21 00:00:00 UTC,'Tesla starts deliveries of new Model 3 Long Range RWD made-in-China car' -Electrek,TSLA,https://www.benzinga.com/20/05/16085253/tesla-starts-deliveries-of-new-model-3-long-range-rwd-made-in-china-car-electrek,Benzinga Newsdesk,,,,,,
2020-05-20 00:00:00 UTC,Tesla Will Not Pursue Its Lawsuit Against Alameda County Over Factory Reopening: Report,TSLA,https://www.benzinga.com/news/20/05/16081834/tesla-will-not-pursue-its-lawsuit-against-alameda-county-over-factory-reopening-report,Shivdeep Dhaliwal,,,,,,
2020-05-20 00:00:00 UTC,CleanSpark Shares Up 16% For Session; Hearing Rumor Company Is Work With Tesla,TSLA,https://www.benzinga.com/news/20/05/16079149/cleanspark-shares-up-16-for-session-hearing-rumor-company-is-work-with-tesla,Benzinga Newsdesk,,,,,,
2020-05-20 00:00:00 UTC,Tesla Shares Quiet As Hearing Court Records Show Co. Dropped Suit Against California County Over Reopening Its Vehicle Factory Against Lockdown Orders,TSLA,https://www.benzinga.com/news/20/05/16078886/tesla-shares-quiet-as-hearing-court-records-show-co-dropped-suit-against-california-county-over-reop,Benzinga Newsdesk,,,,,,
2020-05-20 00:00:00 UTC,Wednesday's Market Minute: Gettin' Nowhere Fast,TSLA,https://www.benzinga.com/news/20/05/16077385/wednesdays-market-minute-gettin-nowhere-fast,TD Ameritrade Network,,,,,,
2020-05-20 00:00:00 UTC,Analysts React To Joe Rogan's Spotify Deal: 'This Is Undoubtedly A Coup',TSLA,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16076573/analysts-react-to-joe-rogans-spotify-deal-this-is-undoubtedly-a-coup,Wayne Duggan,,,,,,
2020-05-20 00:00:00 UTC,McDonald's Faces Class Action Over Lack Of Worker Protection Against Coronavirus,TSLA,https://www.benzinga.com/news/20/05/16072339/mcdonalds-faces-class-action-over-lack-of-worker-protection-against-coronavirus,Neer Varshney,,,,,,
2020-05-20 00:00:00 UTC,"Tesla Starts Delivering China-made, Longer Range Model 3 Vehicles",TSLA,https://www.benzinga.com/news/20/05/16072678/tesla-starts-delivering-china-made-longer-range-model-3-vehicles,Benzinga Newsdesk,,,,,,
2020-05-20 00:00:00 UTC,California Governor Believes Tesla Isn't Moving Out Of The State Anytime Soon,TSLA,https://www.benzinga.com/government/20/05/16072087/california-governor-believes-tesla-isnt-moving-out-of-the-state-anytime-soon,Neer Varshney,,,,,,
2020-05-19 00:00:00 UTC,Panasonic To Resume Production At Tesla's New York Factory On Wednesday: Report,TSLA,https://www.benzinga.com/news/20/05/16071951/panasonic-to-resume-production-at-teslas-new-york-factory-on-wednesday-report,Neer Varshney,,,,,,
2020-05-19 00:00:00 UTC,"Wallbox, A Company Founded By Former Tesla Employees, Closes $13M Seed Round",TSLA,https://www.benzinga.com/markets/20/05/16069766/wallbox-a-company-founded-by-former-tesla-employees-closes-13m-seed-round,FreightWaves,,,,,,
2020-05-19 00:00:00 UTC,Telemedicine A COVID-19 Winner,TSLA,https://www.benzinga.com/markets/20/05/16066297/telemedicine-a-covid-19-winner,IAM Newswire,,,,,,
2020-05-19 00:00:00 UTC,Detroit's Big 3 Automakers Resume Production,TSLA,https://www.benzinga.com/markets/20/05/16066296/detroits-big-3-automakers-resume-production,IAM Newswire,,,,,,
2020-05-19 00:00:00 UTC,'Tesla shows the scale of Gigafactory Berlin ahead of groundbreaking' -Elektrek Report,TSLA,https://www.benzinga.com/news/20/05/16067438/tesla-shows-the-scale-of-gigafactory-berlin-ahead-of-groundbreaking-elektrek-report,Benzinga Newsdesk,,,,,,
2020-05-19 00:00:00 UTC,"JMP Securities Maintains Market Outperform on Tesla, Lowers Price Target to $1001",TSLA,https://www.benzinga.com/news/20/05/16065125/jmp-securities-maintains-market-outperform-on-tesla-lowers-price-target-to-1001,vishwanath@benzinga.com,,,,,,
2020-05-19 00:00:00 UTC,"Tesla is set to produce 4,000 electric cars per week in Shanghai next month, Model Y in Q1 2021",TSLA,https://www.benzinga.com/news/20/05/16064521/tesla-is-set-to-produce-4-000-electric-cars-per-week-in-shanghai-next-month-model-y-in-q1-2021,Benzinga Newsdesk,,,,,,
2020-05-19 00:00:00 UTC,Tesla's Car Registrations Slumped In China In April,TSLA,https://www.benzinga.com/news/20/05/16061724/teslas-car-registrations-slumped-in-china-in-april,Shivdeep Dhaliwal,,,,,,
2020-05-19 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Edge Lower Following Monday's Rally,TSLA,https://www.benzinga.com/news/20/05/16062182/a-peek-into-the-markets-us-stock-futures-edge-lower-following-mondays-rally,Lisa Levin,,,,,,
2020-05-19 00:00:00 UTC,Elon Musk Tweets: Tesla Full Self-Driving option cost rises by ~$1000 worldwide on July 1st,TSLA,https://www.benzinga.com/tech/20/05/16062075/elon-musk-tweets-tesla-full-self-driving-option-cost-rises-by-1000-worldwide-on-july-1st,Charles Gross,,,,,,
2020-05-19 00:00:00 UTC,Tesla's China Car Registrations Plunge 64% in April,TSLA,https://www.benzinga.com/news/20/05/16062070/teslas-china-car-registrations-plunge-64-in-april,Charles Gross,,,,,,
2020-05-18 00:00:00 UTC,"Tesla 'Full Self-Driving' To Cost Extra $1,000 Starting July, Musk Says",TSLA,https://www.benzinga.com/news/20/05/16061482/tesla-full-self-driving-to-cost-extra-1-000-starting-july-musk-says,Neer Varshney,,,,,,
2020-05-18 00:00:00 UTC,"Panasonic Hopes To Recharge Tesla Battery Partnership, Eyes Gigafactory Expansion",TSLA,https://www.benzinga.com/news/20/05/16057938/panasonic-hopes-to-recharge-tesla-battery-partnership-eyes-gigafactory-expansion,Tanzeel Akhtar,,,,,,
2020-05-18 00:00:00 UTC,Tesla Shares Quiet Despite Hearing Co. Near Qualification For Inclusion In S&P 500,TSLA,https://www.benzinga.com/news/20/05/16057247/tesla-shares-quiet-despite-hearing-co-near-qualification-for-inclusion-in-s-p-500,Benzinga Newsdesk,,,,,,
2020-05-18 00:00:00 UTC,"Hearing Tesla Workers Arriving For Work At Plant In Fremont, Parking Lot Filling Up",TSLA,https://www.benzinga.com/news/20/05/16056696/hearing-tesla-workers-arriving-for-work-at-plant-in-fremont-parking-lot-filling-up,Benzinga Newsdesk,,,,,,
2020-05-18 00:00:00 UTC,Tesla shares are trading higher after the company received approval to resume production at its Fremont plant.,TSLA,https://www.benzinga.com/wiim/20/05/16053977/tesla-shares-are-trading-higher-after-the-company-received-approval-to-resume-production-at-its-frem,Luke J Jacobi,,,,,,
2020-05-18 00:00:00 UTC,Illinois Will Classify Defying Stay-At-Home Orders As Misdemeanor For Businesses,TSLA,https://www.benzinga.com/government/20/05/16052898/illinois-will-classify-defying-stay-at-home-orders-as-misdemeanor-for-businesses,Shivdeep Dhaliwal,,,,,,
2020-05-18 00:00:00 UTC,A Peek Into The Markets: US Stock Futures Up; Dow Futures Surge Over 300 Points,TSLA,https://www.benzinga.com/news/20/05/16053080/a-peek-into-the-markets-us-stock-futures-up-dow-futures-surge-over-300-points,Lisa Levin,,,,,,
2020-05-18 00:00:00 UTC,Panasonic CFO Says Production at Nevada Gigafactory Has Resumed After Coronavirus Shutdown; Says in Discussions About Expanding Nevada Gigafactory Capacity Beyond 35gwh,TSLA,https://www.benzinga.com/news/20/05/16053019/panasonic-cfo-says-production-at-nevada-gigafactory-has-resumed-after-coronavirus-shutdown-says-in-d,Charles Gross,,,,,,
2020-05-18 00:00:00 UTC,"Elon Musk's 'Take The Red Pill,' Tweet Raises Speculation Over Its Meaning",TSLA,https://www.benzinga.com/news/20/05/16052789/elon-musks-take-the-red-pill-tweet-raises-speculation-over-its-meaning,Shivdeep Dhaliwal,,,,,,
2020-05-17 00:00:00 UTC,Tesla Receives County Approval To Restart Fremont Production A Week After Musk's Threats,TSLA,https://www.benzinga.com/news/20/05/16052577/tesla-finally-receives-county-approval-to-restart-production-at-fremont-factory-week-after-musks-thr,Neer Varshney,,,,,,
2020-05-17 00:00:00 UTC,"Benzinga's Bulls And Bears Of The Week: Boeing, SmileDirectClub, Tesla And More",TSLA,https://www.benzinga.com/trading-ideas/long-ideas/20/05/16051965/benzingas-bulls-and-bears-of-the-week-boeing-smiledirectclub-tesla-and-more,Nelson Hem,,,,,,
2020-05-17 00:00:00 UTC,Chinese Automaker BYD Announces the Han EV as Rival to the Tesla Model 3,TSLA,https://www.benzinga.com/news/20/05/16052205/chinese-automaker-byd-announces-the-han-ev-as-rival-to-the-tesla-model-3,Charles Gross,,,,,,
2020-05-16 00:00:00 UTC,Elon Musk Reveals He Owns 'Only 0.25 Bitcoins' In Crypto Convo With JK Rowling,TSLA,https://www.benzinga.com/markets/cryptocurrency/20/05/16051848/elon-musk-reveals-he-owns-only-0-25-bitcoins-in-crypto-convo-with-jk-rowling,Catherine Ross,,,,,,
2020-05-16 00:00:00 UTC,"Q1 13F Roundup: How Buffett, Einhorn, Ackman And Others Adjusted Their Portfolios",TSLA,https://www.benzinga.com/news/20/05/16051311/q1-13f-roundup-how-buffett-einhorn-ackman-and-others-adjusted-their-portfolios,Wayne Duggan,,,,,,
2020-05-15 00:00:00 UTC,"'Tesla's next factory is going to be in Austin, Texas and it's going to happen quickly' -Electrek",TSLA,https://www.benzinga.com/news/20/05/16046966/teslas-next-factory-is-going-to-be-in-austin-texas-and-its-going-to-happen-quickly-electrek,Benzinga Newsdesk,,,,,,
2020-05-15 00:00:00 UTC,Tesla To Launch Low-Cost 'Million Mile' Battery That Drastically Reduces Cost Of EVs: Report,TSLA,https://www.benzinga.com/news/20/05/16044301/tesla-to-launch-low-cost-million-mile-battery-that-drastically-reduces-cost-of-evs-report,Shanthi Rexaline,,,,,,
2020-05-15 00:00:00 UTC,'Elon Musk delays Tesla 'Battery Day' to next month electrek.co/2020/05/15/tes… by @FredericLambert' -Electrek.Co Tweet,TSLA,https://www.benzinga.com/news/20/05/16045027/elon-musk-delays-tesla-battery-day-to-next-month-electrek-co20200515tes-by-fredericlambert-electrek,Benzinga Newsdesk,,,,,,
