Date,Sentiment_avg,Last_valid_sentiment,Last_valid_date,Days_since_last_valid,Decayed_sentiment
2012-10-22,3.5,3.5,2012-10-22,0,3.5
2012-10-23,3.5,3.5,2012-10-23,0,3.5
2012-10-24,2.16666667,2.16666667,2012-10-24,0,2.16666667
2012-10-25,1.0,1.0,2012-10-25,0,1.0
2012-10-26,3.0,3.0,2012-10-26,0,3.0
2012-10-27,,3.0,2012-10-26,1,3.0
2012-10-28,,3.0,2012-10-26,2,3.0
2012-10-29,,3.0,2012-10-26,3,3.0
2012-10-30,3.75,3.75,2012-10-30,0,3.75
2012-10-31,,3.75,2012-10-30,1,3.45489799
2012-11-01,,3.75,2012-10-30,2,3.27590958
2012-11-02,,3.75,2012-10-30,3,3.16734762
2012-11-03,,3.75,2012-10-30,4,3.10150146
2012-11-04,,3.75,2012-10-30,5,3.06156375
2012-11-05,,3.75,2012-10-30,6,3.0373403
2012-11-06,,3.75,2012-10-30,7,3.02264804
2012-11-07,,3.75,2012-10-30,8,3.01373673
2012-11-08,,3.75,2012-10-30,9,3.00833175
2012-11-09,3.0,3.0,2012-11-09,0,3.0
2012-11-10,,3.0,2012-11-09,1,3.0
2012-11-11,,3.0,2012-11-09,2,3.0
2012-11-12,,3.0,2012-11-09,3,3.0
2012-11-13,4.5,4.5,2012-11-13,0,4.5
2012-11-14,,4.5,2012-11-13,1,3.90979599
2012-11-15,,4.5,2012-11-13,2,3.55181916
2012-11-16,,4.5,2012-11-13,3,3.33469524
2012-11-17,,4.5,2012-11-13,4,3.20300292
2012-11-18,,4.5,2012-11-13,5,3.1231275
2012-11-19,,4.5,2012-11-13,6,3.0746806
2012-11-20,,4.5,2012-11-13,7,3.04529608
2012-11-21,5.0,5.0,2012-11-21,0,5.0
2012-11-22,,5.0,2012-11-21,1,4.21306132
2012-11-23,,5.0,2012-11-21,2,3.73575888
2012-11-24,,5.0,2012-11-21,3,3.44626032
2012-11-25,,5.0,2012-11-21,4,3.27067057
2012-11-26,,5.0,2012-11-21,5,3.16417
2012-11-27,,5.0,2012-11-21,6,3.09957414
2012-11-28,,5.0,2012-11-21,7,3.06039477
2012-11-29,4.0,4.0,2012-11-29,0,4.0
2012-11-30,5.0,5.0,2012-11-30,0,5.0
2012-12-01,,5.0,2012-11-30,1,4.21306132
2012-12-02,,5.0,2012-11-30,2,3.73575888
2012-12-03,,5.0,2012-11-30,3,3.44626032
2012-12-04,,5.0,2012-11-30,4,3.27067057
2012-12-05,,5.0,2012-11-30,5,3.16417
2012-12-06,,5.0,2012-11-30,6,3.09957414
2012-12-07,,5.0,2012-11-30,7,3.06039477
2012-12-08,,5.0,2012-11-30,8,3.03663128
2012-12-09,,5.0,2012-11-30,9,3.02221799
2012-12-10,3.0,3.0,2012-12-10,0,3.0
2012-12-11,,3.0,2012-12-10,1,3.0
2012-12-12,2.25,2.25,2012-12-12,0,2.25
2012-12-13,2.5,2.5,2012-12-13,0,2.5
2012-12-14,,2.5,2012-12-13,1,2.69673467
2012-12-15,,2.5,2012-12-13,2,2.81606028
2012-12-16,,2.5,2012-12-13,3,2.88843492
2012-12-17,4.0,4.0,2012-12-17,0,4.0
2012-12-18,3.5,3.5,2012-12-18,0,3.5
2012-12-19,,3.5,2012-12-18,1,3.30326533
2012-12-20,2.0,2.0,2012-12-20,0,2.0
2012-12-21,,2.0,2012-12-20,1,2.39346934
2012-12-22,,2.0,2012-12-20,2,2.63212056
2012-12-23,,2.0,2012-12-20,3,2.77686984
2012-12-24,,2.0,2012-12-20,4,2.86466472
2012-12-25,,2.0,2012-12-20,5,2.917915
2012-12-26,,2.0,2012-12-20,6,2.95021293
2012-12-27,,2.0,2012-12-20,7,2.96980262
2012-12-28,,2.0,2012-12-20,8,2.98168436
2012-12-29,,2.0,2012-12-20,9,2.988891
2012-12-30,,2.0,2012-12-20,10,2.99326205
2012-12-31,,2.0,2012-12-20,11,2.99591323
2013-01-01,,2.0,2012-12-20,12,2.99752125
2013-01-02,,2.0,2012-12-20,13,2.99849656
2013-01-03,,2.0,2012-12-20,14,2.99908812
2013-01-04,4.0,4.0,2013-01-04,0,4.0
2013-01-05,,4.0,2013-01-04,1,3.60653066
2013-01-06,,4.0,2013-01-04,2,3.36787944
2013-01-07,2.5,2.5,2013-01-07,0,2.5
2013-01-08,3.5,3.5,2013-01-08,0,3.5
2013-01-09,3.25,3.25,2013-01-09,0,3.25
2013-01-10,,3.25,2013-01-09,1,3.15163266
2013-01-11,,3.25,2013-01-09,2,3.09196986
2013-01-12,,3.25,2013-01-09,3,3.05578254
2013-01-13,,3.25,2013-01-09,4,3.03383382
2013-01-14,,3.25,2013-01-09,5,3.02052125
2013-01-15,4.5,4.5,2013-01-15,0,4.5
2013-01-16,2.25,2.25,2013-01-16,0,2.25
2013-01-17,1.0,1.0,2013-01-17,0,1.0
2013-01-18,,1.0,2013-01-17,1,1.78693868
2013-01-19,,1.0,2013-01-17,2,2.26424112
2013-01-20,,1.0,2013-01-17,3,2.55373968
2013-01-21,,1.0,2013-01-17,4,2.72932943
2013-01-22,,1.0,2013-01-17,5,2.83583
2013-01-23,,1.0,2013-01-17,6,2.90042586
2013-01-24,,1.0,2013-01-17,7,2.93960523
2013-01-25,2.0,2.0,2013-01-25,0,2.0
2013-01-26,3.5,3.5,2013-01-26,0,3.5
2013-01-27,,3.5,2013-01-26,1,3.30326533
2013-01-28,,3.5,2013-01-26,2,3.18393972
2013-01-29,2.41666667,2.41666667,2013-01-29,0,2.41666667
2013-01-30,3.625,3.625,2013-01-30,0,3.625
2013-01-31,,3.625,2013-01-30,1,3.37908166
2013-02-01,,3.625,2013-01-30,2,3.22992465
2013-02-02,,3.625,2013-01-30,3,3.13945635
2013-02-03,,3.625,2013-01-30,4,3.08458455
2013-02-04,,3.625,2013-01-30,5,3.05130312
2013-02-05,,3.625,2013-01-30,6,3.03111692
2013-02-06,4.0,4.0,2013-02-06,0,4.0
2013-02-07,1.5,1.5,2013-02-07,0,1.5
2013-02-08,,1.5,2013-02-07,1,2.09020401
2013-02-09,,1.5,2013-02-07,2,2.44818084
2013-02-10,,1.5,2013-02-07,3,2.66530476
2013-02-11,,1.5,2013-02-07,4,2.79699708
2013-02-12,,1.5,2013-02-07,5,2.8768725
2013-02-13,,1.5,2013-02-07,6,2.9253194
2013-02-14,,1.5,2013-02-07,7,2.95470392
2013-02-15,,1.5,2013-02-07,8,2.97252654
2013-02-16,,1.5,2013-02-07,9,2.98333651
2013-02-17,,1.5,2013-02-07,10,2.98989308
2013-02-18,,1.5,2013-02-07,11,2.99386984
2013-02-19,,1.5,2013-02-07,12,2.99628187
2013-02-20,5.0,5.0,2013-02-20,0,5.0
2013-02-21,,5.0,2013-02-20,1,4.21306132
2013-02-22,,5.0,2013-02-20,2,3.73575888
2013-02-23,,5.0,2013-02-20,3,3.44626032
2013-02-24,,5.0,2013-02-20,4,3.27067057
2013-02-25,,5.0,2013-02-20,5,3.16417
2013-02-26,,5.0,2013-02-20,6,3.09957414
2013-02-27,3.5,3.5,2013-02-27,0,3.5
2013-02-28,4.0,4.0,2013-02-28,0,4.0
2013-03-01,3.5,3.5,2013-03-01,0,3.5
2013-03-02,,3.5,2013-03-01,1,3.30326533
2013-03-03,,3.5,2013-03-01,2,3.18393972
2013-03-04,,3.5,2013-03-01,3,3.11156508
2013-03-05,4.5,4.5,2013-03-05,0,4.5
2013-03-06,,4.5,2013-03-05,1,3.90979599
2013-03-07,,4.5,2013-03-05,2,3.55181916
2013-03-08,,4.5,2013-03-05,3,3.33469524
2013-03-09,,4.5,2013-03-05,4,3.20300292
2013-03-10,,4.5,2013-03-05,5,3.1231275
2013-03-11,3.5,3.5,2013-03-11,0,3.5
2013-03-12,,3.5,2013-03-11,1,3.30326533
2013-03-13,,3.5,2013-03-11,2,3.18393972
2013-03-14,4.0,4.0,2013-03-14,0,4.0
2013-03-15,,4.0,2013-03-14,1,3.60653066
2013-03-16,,4.0,2013-03-14,2,3.36787944
2013-03-17,,4.0,2013-03-14,3,3.22313016
2013-03-18,4.5,4.5,2013-03-18,0,4.5
2013-03-19,,4.5,2013-03-18,1,3.90979599
2013-03-20,,4.5,2013-03-18,2,3.55181916
2013-03-21,,4.5,2013-03-18,3,3.33469524
2013-03-22,2.5,2.5,2013-03-22,0,2.5
2013-03-23,,2.5,2013-03-22,1,2.69673467
2013-03-24,,2.5,2013-03-22,2,2.81606028
2013-03-25,3.5,3.5,2013-03-25,0,3.5
2013-03-26,3.0,3.0,2013-03-26,0,3.0
2013-03-27,,3.0,2013-03-26,1,3.0
2013-03-28,,3.0,2013-03-26,2,3.0
2013-03-29,,3.0,2013-03-26,3,3.0
2013-03-30,,3.0,2013-03-26,4,3.0
2013-03-31,,3.0,2013-03-26,5,3.0
2013-04-01,,3.0,2013-03-26,6,3.0
2013-04-02,4.5,4.5,2013-04-02,0,4.5
2013-04-03,3.0,3.0,2013-04-03,0,3.0
2013-04-04,,3.0,2013-04-03,1,3.0
2013-04-05,,3.0,2013-04-03,2,3.0
2013-04-06,,3.0,2013-04-03,3,3.0
2013-04-07,,3.0,2013-04-03,4,3.0
2013-04-08,,3.0,2013-04-03,5,3.0
2013-04-09,3.5,3.5,2013-04-09,0,3.5
2013-04-10,2.5,2.5,2013-04-10,0,2.5
2013-04-11,3.25,3.25,2013-04-11,0,3.25
2013-04-12,,3.25,2013-04-11,1,3.15163266
2013-04-13,,3.25,2013-04-11,2,3.09196986
2013-04-14,,3.25,2013-04-11,3,3.05578254
2013-04-15,,3.25,2013-04-11,4,3.03383382
2013-04-16,5.0,5.0,2013-04-16,0,5.0
2013-04-17,3.5,3.5,2013-04-17,0,3.5
2013-04-18,,3.5,2013-04-17,1,3.30326533
2013-04-19,4.0,4.0,2013-04-19,0,4.0
2013-04-20,,4.0,2013-04-19,1,3.60653066
2013-04-21,3.0,3.0,2013-04-21,0,3.0
2013-04-22,,3.0,2013-04-21,1,3.0
2013-04-23,3.0,3.0,2013-04-23,0,3.0
2013-04-24,2.5,2.5,2013-04-24,0,2.5
2013-04-25,2.5,2.5,2013-04-25,0,2.5
2013-04-26,,2.5,2013-04-25,1,2.69673467
2013-04-27,,2.5,2013-04-25,2,2.81606028
2013-04-28,,2.5,2013-04-25,3,2.88843492
2013-04-29,,2.5,2013-04-25,4,2.93233236
2013-04-30,,2.5,2013-04-25,5,2.9589575
2013-05-01,,2.5,2013-04-25,6,2.97510647
2013-05-02,,2.5,2013-04-25,7,2.98490131
2013-05-03,,2.5,2013-04-25,8,2.99084218
2013-05-04,,2.5,2013-04-25,9,2.9944455
2013-05-05,,2.5,2013-04-25,10,2.99663103
2013-05-06,3.0,3.0,2013-05-06,0,3.0
2013-05-07,,3.0,2013-05-06,1,3.0
2013-05-08,,3.0,2013-05-06,2,3.0
2013-05-09,,3.0,2013-05-06,3,3.0
2013-05-10,1.66666667,1.66666667,2013-05-10,0,1.66666667
2013-05-11,,1.66666667,2013-05-10,1,2.19129245
2013-05-12,,1.66666667,2013-05-10,2,2.50949408
2013-05-13,,1.66666667,2013-05-10,3,2.70249312
2013-05-14,2.25,2.25,2013-05-14,0,2.25
2013-05-15,,2.25,2013-05-14,1,2.54510201
2013-05-16,,2.25,2013-05-14,2,2.72409042
2013-05-17,,2.25,2013-05-14,3,2.83265238
2013-05-18,2.0,2.0,2013-05-18,0,2.0
2013-05-19,,2.0,2013-05-18,1,2.39346934
2013-05-20,,2.0,2013-05-18,2,2.63212056
2013-05-21,,2.0,2013-05-18,3,2.77686984
2013-05-22,,2.0,2013-05-18,4,2.86466472
2013-05-23,,2.0,2013-05-18,5,2.917915
2013-05-24,,2.0,2013-05-18,6,2.95021293
2013-05-25,,2.0,2013-05-18,7,2.96980262
2013-05-26,,2.0,2013-05-18,8,2.98168436
2013-05-27,,2.0,2013-05-18,9,2.988891
2013-05-28,3.66666667,3.66666667,2013-05-28,0,3.66666667
2013-05-29,3.5,3.5,2013-05-29,0,3.5
2013-05-30,,3.5,2013-05-29,1,3.30326533
2013-05-31,,3.5,2013-05-29,2,3.18393972
2013-06-01,,3.5,2013-05-29,3,3.11156508
2013-06-02,4.0,4.0,2013-06-02,0,4.0
2013-06-03,1.0,1.0,2013-06-03,0,1.0
2013-06-04,,1.0,2013-06-03,1,1.78693868
2013-06-05,,1.0,2013-06-03,2,2.26424112
2013-06-06,2.0,2.0,2013-06-06,0,2.0
2013-06-07,,2.0,2013-06-06,1,2.39346934
2013-06-08,,2.0,2013-06-06,2,2.63212056
2013-06-09,,2.0,2013-06-06,3,2.77686984
2013-06-10,,2.0,2013-06-06,4,2.86466472
2013-06-11,,2.0,2013-06-06,5,2.917915
2013-06-12,,2.0,2013-06-06,6,2.95021293
2013-06-13,3.5,3.5,2013-06-13,0,3.5
2013-06-14,,3.5,2013-06-13,1,3.30326533
2013-06-15,,3.5,2013-06-13,2,3.18393972
2013-06-16,,3.5,2013-06-13,3,3.11156508
2013-06-17,,3.5,2013-06-13,4,3.06766764
2013-06-18,,3.5,2013-06-13,5,3.0410425
2013-06-19,1.0,1.0,2013-06-19,0,1.0
2013-06-20,3.5,3.5,2013-06-20,0,3.5
2013-06-21,,3.5,2013-06-20,1,3.30326533
2013-06-22,5.0,5.0,2013-06-22,0,5.0
2013-06-23,,5.0,2013-06-22,1,4.21306132
2013-06-24,,5.0,2013-06-22,2,3.73575888
2013-06-25,4.0,4.0,2013-06-25,0,4.0
2013-06-26,,4.0,2013-06-25,1,3.60653066
2013-06-27,,4.0,2013-06-25,2,3.36787944
2013-06-28,,4.0,2013-06-25,3,3.22313016
2013-06-29,,4.0,2013-06-25,4,3.13533528
2013-06-30,,4.0,2013-06-25,5,3.082085
2013-07-01,,4.0,2013-06-25,6,3.04978707
2013-07-02,,4.0,2013-06-25,7,3.03019738
2013-07-03,2.5,2.5,2013-07-03,0,2.5
2013-07-04,,2.5,2013-07-03,1,2.69673467
2013-07-05,,2.5,2013-07-03,2,2.81606028
2013-07-06,,2.5,2013-07-03,3,2.88843492
2013-07-07,,2.5,2013-07-03,4,2.93233236
2013-07-08,,2.5,2013-07-03,5,2.9589575
2013-07-09,,2.5,2013-07-03,6,2.97510647
2013-07-10,,2.5,2013-07-03,7,2.98490131
2013-07-11,,2.5,2013-07-03,8,2.99084218
2013-07-12,,2.5,2013-07-03,9,2.9944455
2013-07-13,,2.5,2013-07-03,10,2.99663103
2013-07-14,,2.5,2013-07-03,11,2.99795661
2013-07-15,,2.5,2013-07-03,12,2.99876062
2013-07-16,3.0,3.0,2013-07-16,0,3.0
2013-07-17,1.0,1.0,2013-07-17,0,1.0
2013-07-18,,1.0,2013-07-17,1,1.78693868
2013-07-19,3.0,3.0,2013-07-19,0,3.0
2013-07-20,,3.0,2013-07-19,1,3.0
2013-07-21,,3.0,2013-07-19,2,3.0
2013-07-22,3.5,3.5,2013-07-22,0,3.5
2013-07-23,3.5,3.5,2013-07-23,0,3.5
2013-07-24,3.3,3.3,2013-07-24,0,3.3
2013-07-25,2.75,2.75,2013-07-25,0,2.75
2013-07-26,,2.75,2013-07-25,1,2.84836734
2013-07-27,,2.75,2013-07-25,2,2.90803014
2013-07-28,,2.75,2013-07-25,3,2.94421746
2013-07-29,,2.75,2013-07-25,4,2.96616618
2013-07-30,,2.75,2013-07-25,5,2.97947875
2013-07-31,,2.75,2013-07-25,6,2.98755323
2013-08-01,,2.75,2013-07-25,7,2.99245065
2013-08-02,,2.75,2013-07-25,8,2.99542109
2013-08-03,,2.75,2013-07-25,9,2.99722275
2013-08-04,,2.75,2013-07-25,10,2.99831551
2013-08-05,,2.75,2013-07-25,11,2.99897831
2013-08-06,,2.75,2013-07-25,12,2.99938031
2013-08-07,,2.75,2013-07-25,13,2.99962414
2013-08-08,,2.75,2013-07-25,14,2.99977203
2013-08-09,,2.75,2013-07-25,15,2.99986173
2013-08-10,,2.75,2013-07-25,16,2.99991613
2013-08-11,,2.75,2013-07-25,17,2.99994913
2013-08-12,,2.75,2013-07-25,18,2.99996915
2013-08-13,4.33333333,4.33333333,2013-08-13,0,4.33333333
2013-08-14,,4.33333333,2013-08-13,1,3.80870755
2013-08-15,5.0,5.0,2013-08-15,0,5.0
2013-08-16,,5.0,2013-08-15,1,4.21306132
2013-08-17,,5.0,2013-08-15,2,3.73575888
2013-08-18,,5.0,2013-08-15,3,3.44626032
2013-08-19,,5.0,2013-08-15,4,3.27067057
2013-08-20,,5.0,2013-08-15,5,3.16417
2013-08-21,,5.0,2013-08-15,6,3.09957414
2013-08-22,1.0,1.0,2013-08-22,0,1.0
2013-08-23,,1.0,2013-08-22,1,1.78693868
2013-08-24,,1.0,2013-08-22,2,2.26424112
2013-08-25,,1.0,2013-08-22,3,2.55373968
2013-08-26,,1.0,2013-08-22,4,2.72932943
2013-08-27,,1.0,2013-08-22,5,2.83583
2013-08-28,4.5,4.5,2013-08-28,0,4.5
2013-08-29,4.0,4.0,2013-08-29,0,4.0
2013-08-30,,4.0,2013-08-29,1,3.60653066
2013-08-31,,4.0,2013-08-29,2,3.36787944
2013-09-01,,4.0,2013-08-29,3,3.22313016
2013-09-02,,4.0,2013-08-29,4,3.13533528
2013-09-03,,4.0,2013-08-29,5,3.082085
2013-09-04,,4.0,2013-08-29,6,3.04978707
2013-09-05,,4.0,2013-08-29,7,3.03019738
2013-09-06,,4.0,2013-08-29,8,3.01831564
2013-09-07,,4.0,2013-08-29,9,3.011109
2013-09-08,,4.0,2013-08-29,10,3.00673795
2013-09-09,,4.0,2013-08-29,11,3.00408677
2013-09-10,,4.0,2013-08-29,12,3.00247875
2013-09-11,,4.0,2013-08-29,13,3.00150344
2013-09-12,1.0,1.0,2013-09-12,0,1.0
2013-09-13,,1.0,2013-09-12,1,1.78693868
2013-09-14,,1.0,2013-09-12,2,2.26424112
2013-09-15,,1.0,2013-09-12,3,2.55373968
2013-09-16,,1.0,2013-09-12,4,2.72932943
2013-09-17,3.0,3.0,2013-09-17,0,3.0
2013-09-18,,3.0,2013-09-17,1,3.0
2013-09-19,,3.0,2013-09-17,2,3.0
2013-09-20,,3.0,2013-09-17,3,3.0
2013-09-21,,3.0,2013-09-17,4,3.0
2013-09-22,,3.0,2013-09-17,5,3.0
2013-09-23,,3.0,2013-09-17,6,3.0
2013-09-24,,3.0,2013-09-17,7,3.0
2013-09-25,,3.0,2013-09-17,8,3.0
2013-09-26,3.0,3.0,2013-09-26,0,3.0
2013-09-27,,3.0,2013-09-26,1,3.0
2013-09-28,1.0,1.0,2013-09-28,0,1.0
2013-09-29,,1.0,2013-09-28,1,1.78693868
2013-09-30,1.0,1.0,2013-09-30,0,1.0
2013-10-01,,1.0,2013-09-30,1,1.78693868
2013-10-02,2.5,2.5,2013-10-02,0,2.5
2013-10-03,3.0,3.0,2013-10-03,0,3.0
2013-10-04,,3.0,2013-10-03,1,3.0
2013-10-05,,3.0,2013-10-03,2,3.0
2013-10-06,,3.0,2013-10-03,3,3.0
2013-10-07,,3.0,2013-10-03,4,3.0
2013-10-08,3.0,3.0,2013-10-08,0,3.0
2013-10-09,,3.0,2013-10-08,1,3.0
2013-10-10,2.0,2.0,2013-10-10,0,2.0
2013-10-11,1.83333333,1.83333333,2013-10-11,0,1.83333333
2013-10-12,,1.83333333,2013-10-11,1,2.2923809
2013-10-13,,1.83333333,2013-10-11,2,2.57080732
2013-10-14,,1.83333333,2013-10-11,3,2.73968148
2013-10-15,,1.83333333,2013-10-11,4,2.84210884
2013-10-16,,1.83333333,2013-10-11,5,2.90423417
2013-10-17,,1.83333333,2013-10-11,6,2.94191509
2013-10-18,,1.83333333,2013-10-11,7,2.96476972
2013-10-19,,1.83333333,2013-10-11,8,2.97863175
2013-10-20,4.0,4.0,2013-10-20,0,4.0
2013-10-21,,4.0,2013-10-20,1,3.60653066
2013-10-22,,4.0,2013-10-20,2,3.36787944
2013-10-23,2.85714286,2.85714286,2013-10-23,0,2.85714286
2013-10-24,5.0,5.0,2013-10-24,0,5.0
2013-10-25,4.0,4.0,2013-10-25,0,4.0
2013-10-26,,4.0,2013-10-25,1,3.60653066
2013-10-27,,4.0,2013-10-25,2,3.36787944
2013-10-28,,4.0,2013-10-25,3,3.22313016
2013-10-29,,4.0,2013-10-25,4,3.13533528
2013-10-30,,4.0,2013-10-25,5,3.082085
2013-10-31,,4.0,2013-10-25,6,3.04978707
2013-11-01,,4.0,2013-10-25,7,3.03019738
2013-11-02,,4.0,2013-10-25,8,3.01831564
2013-11-03,,4.0,2013-10-25,9,3.011109
2013-11-04,,4.0,2013-10-25,10,3.00673795
2013-11-05,,4.0,2013-10-25,11,3.00408677
2013-11-06,,4.0,2013-10-25,12,3.00247875
2013-11-07,,4.0,2013-10-25,13,3.00150344
2013-11-08,,4.0,2013-10-25,14,3.00091188
2013-11-09,,4.0,2013-10-25,15,3.00055308
2013-11-10,,4.0,2013-10-25,16,3.00033546
2013-11-11,2.0,2.0,2013-11-11,0,2.0
2013-11-12,,2.0,2013-11-11,1,2.39346934
2013-11-13,,2.0,2013-11-11,2,2.63212056
2013-11-14,2.66666667,2.66666667,2013-11-14,0,2.66666667
2013-11-15,,2.66666667,2013-11-14,1,2.79782311
2013-11-16,,2.66666667,2013-11-14,2,2.87737352
2013-11-17,,2.66666667,2013-11-14,3,2.92562328
2013-11-18,3.5,3.5,2013-11-18,0,3.5
2013-11-19,,3.5,2013-11-18,1,3.30326533
2013-11-20,,3.5,2013-11-18,2,3.18393972
2013-11-21,,3.5,2013-11-18,3,3.11156508
2013-11-22,,3.5,2013-11-18,4,3.06766764
2013-11-23,,3.5,2013-11-18,5,3.0410425
2013-11-24,,3.5,2013-11-18,6,3.02489353
2013-11-25,,3.5,2013-11-18,7,3.01509869
2013-11-26,,3.5,2013-11-18,8,3.00915782
2013-11-27,,3.5,2013-11-18,9,3.0055545
2013-11-28,,3.5,2013-11-18,10,3.00336897
2013-11-29,,3.5,2013-11-18,11,3.00204339
2013-11-30,,3.5,2013-11-18,12,3.00123938
2013-12-01,,3.5,2013-11-18,13,3.00075172
2013-12-02,,3.5,2013-11-18,14,3.00045594
2013-12-03,2.0,2.0,2013-12-03,0,2.0
2013-12-04,,2.0,2013-12-03,1,2.39346934
2013-12-05,1.0,1.0,2013-12-05,0,1.0
2013-12-06,,1.0,2013-12-05,1,1.78693868
2013-12-07,,1.0,2013-12-05,2,2.26424112
2013-12-08,,1.0,2013-12-05,3,2.55373968
2013-12-09,,1.0,2013-12-05,4,2.72932943
2013-12-10,,1.0,2013-12-05,5,2.83583
2013-12-11,2.25,2.25,2013-12-11,0,2.25
2013-12-12,,2.25,2013-12-11,1,2.54510201
2013-12-13,4.0,4.0,2013-12-13,0,4.0
2013-12-14,,4.0,2013-12-13,1,3.60653066
2013-12-15,,4.0,2013-12-13,2,3.36787944
2013-12-16,,4.0,2013-12-13,3,3.22313016
2013-12-17,,4.0,2013-12-13,4,3.13533528
2013-12-18,,4.0,2013-12-13,5,3.082085
2013-12-19,,4.0,2013-12-13,6,3.04978707
2013-12-20,4.5,4.5,2013-12-20,0,4.5
2013-12-21,,4.5,2013-12-20,1,3.90979599
2013-12-22,,4.5,2013-12-20,2,3.55181916
2013-12-23,,4.5,2013-12-20,3,3.33469524
2013-12-24,,4.5,2013-12-20,4,3.20300292
2013-12-25,,4.5,2013-12-20,5,3.1231275
2013-12-26,,4.5,2013-12-20,6,3.0746806
2013-12-27,,4.5,2013-12-20,7,3.04529608
2013-12-28,,4.5,2013-12-20,8,3.02747346
2013-12-29,,4.5,2013-12-20,9,3.01666349
2013-12-30,,4.5,2013-12-20,10,3.01010692
2013-12-31,,4.5,2013-12-20,11,3.00613016
2014-01-01,,4.5,2013-12-20,12,3.00371813
2014-01-02,,4.5,2013-12-20,13,3.00225516
2014-01-03,,4.5,2013-12-20,14,3.00136782
2014-01-04,,4.5,2013-12-20,15,3.00082963
2014-01-05,,4.5,2013-12-20,16,3.00050319
2014-01-06,,4.5,2013-12-20,17,3.0003052
2014-01-07,3.33333333,3.33333333,2014-01-07,0,3.33333333
2014-01-08,1.0,1.0,2014-01-08,0,1.0
2014-01-09,,1.0,2014-01-08,1,1.78693868
2014-01-10,1.0,1.0,2014-01-10,0,1.0
2014-01-11,,1.0,2014-01-10,1,1.78693868
2014-01-12,,1.0,2014-01-10,2,2.26424112
2014-01-13,3.5,3.5,2014-01-13,0,3.5
2014-01-14,,3.5,2014-01-13,1,3.30326533
2014-01-15,,3.5,2014-01-13,2,3.18393972
2014-01-16,1.5,1.5,2014-01-16,0,1.5
2014-01-17,,1.5,2014-01-16,1,2.09020401
2014-01-18,,1.5,2014-01-16,2,2.44818084
2014-01-19,,1.5,2014-01-16,3,2.66530476
2014-01-20,,1.5,2014-01-16,4,2.79699708
2014-01-21,,1.5,2014-01-16,5,2.8768725
2014-01-22,3.5,3.5,2014-01-22,0,3.5
2014-01-23,2.0,2.0,2014-01-23,0,2.0
2014-01-24,4.0,4.0,2014-01-24,0,4.0
2014-01-25,,4.0,2014-01-24,1,3.60653066
2014-01-26,,4.0,2014-01-24,2,3.36787944
2014-01-27,3.0,3.0,2014-01-27,0,3.0
2014-01-28,1.0,1.0,2014-01-28,0,1.0
2014-01-29,,1.0,2014-01-28,1,1.78693868
2014-01-30,2.14285714,2.14285714,2014-01-30,0,2.14285714
2014-01-31,2.83333333,2.83333333,2014-01-31,0,2.83333333
2014-02-01,,2.83333333,2014-01-31,1,2.89891156
2014-02-02,,2.83333333,2014-01-31,2,2.93868676
2014-02-03,,2.83333333,2014-01-31,3,2.96281164
2014-02-04,,2.83333333,2014-01-31,4,2.97744412
2014-02-05,,2.83333333,2014-01-31,5,2.98631917
2014-02-06,,2.83333333,2014-01-31,6,2.99170216
2014-02-07,,2.83333333,2014-01-31,7,2.9949671
2014-02-08,,2.83333333,2014-01-31,8,2.99694739
2014-02-09,,2.83333333,2014-01-31,9,2.9981485
2014-02-10,,2.83333333,2014-01-31,10,2.99887701
2014-02-11,,2.83333333,2014-01-31,11,2.99931887
2014-02-12,,2.83333333,2014-01-31,12,2.99958687
2014-02-13,,2.83333333,2014-01-31,13,2.99974943
2014-02-14,,2.83333333,2014-01-31,14,2.99984802
2014-02-15,,2.83333333,2014-01-31,15,2.99990782
2014-02-16,,2.83333333,2014-01-31,16,2.99994409
2014-02-17,,2.83333333,2014-01-31,17,2.99996609
2014-02-18,,2.83333333,2014-01-31,18,2.99997943
2014-02-19,3.25,3.25,2014-02-19,0,3.25
2014-02-20,,3.25,2014-02-19,1,3.15163266
2014-02-21,,3.25,2014-02-19,2,3.09196986
2014-02-22,,3.25,2014-02-19,3,3.05578254
2014-02-23,,3.25,2014-02-19,4,3.03383382
2014-02-24,2.5,2.5,2014-02-24,0,2.5
2014-02-25,4.5,4.5,2014-02-25,0,4.5
2014-02-26,,4.5,2014-02-25,1,3.90979599
2014-02-27,,4.5,2014-02-25,2,3.55181916
2014-02-28,,4.5,2014-02-25,3,3.33469524
2014-03-01,,4.5,2014-02-25,4,3.20300292
2014-03-02,,4.5,2014-02-25,5,3.1231275
2014-03-03,,4.5,2014-02-25,6,3.0746806
2014-03-04,3.5,3.5,2014-03-04,0,3.5
2014-03-05,2.0,2.0,2014-03-05,0,2.0
2014-03-06,,2.0,2014-03-05,1,2.39346934
2014-03-07,,2.0,2014-03-05,2,2.63212056
2014-03-08,,2.0,2014-03-05,3,2.77686984
2014-03-09,,2.0,2014-03-05,4,2.86466472
2014-03-10,,2.0,2014-03-05,5,2.917915
2014-03-11,,2.0,2014-03-05,6,2.95021293
2014-03-12,3.0,3.0,2014-03-12,0,3.0
2014-03-13,,3.0,2014-03-12,1,3.0
2014-03-14,,3.0,2014-03-12,2,3.0
2014-03-15,,3.0,2014-03-12,3,3.0
2014-03-16,,3.0,2014-03-12,4,3.0
