Date,Sentiment_avg,Last_valid_sentiment,Last_valid_date,Days_since_last_valid,Decayed_sentiment
2022-08-13,2.0,2.0,2022-08-13,0,2.0
2022-08-14,4.333333333333333,4.333333333333333,2022-08-14,0,4.333333333333333
2022-08-15,3.0,3.0,2022-08-15,0,3.0
2022-08-16,3.5625,3.5625,2022-08-16,0,3.5625
2022-08-17,3.0,3.0,2022-08-17,0,3.0
2022-08-18,3.3636363636363638,3.3636363636363638,2022-08-18,0,3.3636363636363638
2022-08-19,3.0,3.0,2022-08-19,0,3.0
2022-08-20,3.6666666666666665,3.6666666666666665,2022-08-20,0,3.6666666666666665
2022-08-21,1.0,1.0,2022-08-21,0,1.0
2022-08-22,2.3846153846153846,2.3846153846153846,2022-08-22,0,2.3846153846153846
2022-08-23,2.9,2.9,2022-08-23,0,2.9
2022-08-24,2.6363636363636362,2.6363636363636362,2022-08-24,0,2.6363636363636362
2022-08-25,3.0,3.0,2022-08-25,0,3.0
2022-08-26,2.875,2.875,2022-08-26,0,2.875
2022-08-27,2.0,2.0,2022-08-27,0,2.0
2022-08-28,3.0,3.0,2022-08-28,0,3.0
2022-08-29,2.4545454545454546,2.4545454545454546,2022-08-29,0,2.4545454545454546
2022-08-30,2.8461538461538463,2.8461538461538463,2022-08-30,0,2.8461538461538463
2022-08-31,2.8333333333333335,2.8333333333333335,2022-08-31,0,2.8333333333333335
2022-09-01,2.2857142857142856,2.2857142857142856,2022-09-01,0,2.2857142857142856
2022-09-02,3.3846153846153846,3.3846153846153846,2022-09-02,0,3.3846153846153846
2022-09-03,3.0,3.0,2022-09-03,0,3.0
2022-09-04,3.0,3.0,2022-09-04,0,3.0
2022-09-05,3.0,3.0,2022-09-05,0,3.0
2022-09-06,2.5294117647058822,2.5294117647058822,2022-09-06,0,2.5294117647058822
2022-09-07,3.0,3.0,2022-09-07,0,3.0
2022-09-08,2.8,2.8,2022-09-08,0,2.8
2022-09-09,4.0,4.0,2022-09-09,0,4.0
2022-09-10,4.333333333333333,4.333333333333333,2022-09-10,0,4.333333333333333
2022-09-11,2.8,2.8,2022-09-11,0,2.8
2022-09-12,3.4,3.4,2022-09-12,0,3.4
2022-09-13,2.6,2.6,2022-09-13,0,2.6
2022-09-14,3.1176470588235294,3.1176470588235294,2022-09-14,0,3.1176470588235294
2022-09-15,3.1538461538461537,3.1538461538461537,2022-09-15,0,3.1538461538461537
2022-09-16,3.0625,3.0625,2022-09-16,0,3.0625
2022-09-17,5.0,5.0,2022-09-17,0,5.0
2022-09-18,,5.0,2022-09-17,1,4.213061319425266
2022-09-19,2.3333333333333335,2.3333333333333335,2022-09-19,0,2.3333333333333335
2022-09-20,3.4444444444444446,3.4444444444444446,2022-09-20,0,3.4444444444444446
2022-09-21,3.1578947368421053,3.1578947368421053,2022-09-21,0,3.1578947368421053
2022-09-22,2.6363636363636362,2.6363636363636362,2022-09-22,0,2.6363636363636362
2022-09-23,2.7142857142857144,2.7142857142857144,2022-09-23,0,2.7142857142857144
2022-09-24,3.4285714285714284,3.4285714285714284,2022-09-24,0,3.4285714285714284
2022-09-25,3.5,3.5,2022-09-25,0,3.5
2022-09-26,2.9166666666666665,2.9166666666666665,2022-09-26,0,2.9166666666666665
2022-09-27,2.933333333333333,2.933333333333333,2022-09-27,0,2.933333333333333
2022-09-28,2.764705882352941,2.764705882352941,2022-09-28,0,2.764705882352941
2022-09-29,2.5,2.5,2022-09-29,0,2.5
2022-09-30,3.2142857142857144,3.2142857142857144,2022-09-30,0,3.2142857142857144
2022-10-01,4.0,4.0,2022-10-01,0,4.0
2022-10-02,1.3333333333333333,1.3333333333333333,2022-10-02,0,1.3333333333333333
2022-10-03,3.3333333333333335,3.3333333333333335,2022-10-03,0,3.3333333333333335
2022-10-04,2.8666666666666667,2.8666666666666667,2022-10-04,0,2.8666666666666667
2022-10-05,2.9166666666666665,2.9166666666666665,2022-10-05,0,2.9166666666666665
2022-10-06,2.3333333333333335,2.3333333333333335,2022-10-06,0,2.3333333333333335
2022-10-07,3.263157894736842,3.263157894736842,2022-10-07,0,3.263157894736842
2022-10-08,3.5,3.5,2022-10-08,0,3.5
2022-10-09,2.6666666666666665,2.6666666666666665,2022-10-09,0,2.6666666666666665
2022-10-10,2.5,2.5,2022-10-10,0,2.5
2022-10-11,2.4166666666666665,2.4166666666666665,2022-10-11,0,2.4166666666666665
2022-10-12,3.4285714285714284,3.4285714285714284,2022-10-12,0,3.4285714285714284
2022-10-13,3.5384615384615383,3.5384615384615383,2022-10-13,0,3.5384615384615383
2022-10-14,3.0,3.0,2022-10-14,0,3.0
2022-10-15,,3.0,2022-10-14,1,3.0
2022-10-16,4.333333333333333,4.333333333333333,2022-10-16,0,4.333333333333333
2022-10-17,3.142857142857143,3.142857142857143,2022-10-17,0,3.142857142857143
2022-10-18,3.3684210526315788,3.3684210526315788,2022-10-18,0,3.3684210526315788
2022-10-19,3.0,3.0,2022-10-19,0,3.0
2022-10-20,3.2222222222222223,3.2222222222222223,2022-10-20,0,3.2222222222222223
2022-10-21,3.4705882352941178,3.4705882352941178,2022-10-21,0,3.4705882352941178
2022-10-22,1.0,1.0,2022-10-22,0,1.0
2022-10-23,3.0,3.0,2022-10-23,0,3.0
2022-10-24,3.1666666666666665,3.1666666666666665,2022-10-24,0,3.1666666666666665
2022-10-25,3.5428571428571427,3.5428571428571427,2022-10-25,0,3.5428571428571427
2022-10-26,2.7804878048780486,2.7804878048780486,2022-10-26,0,2.7804878048780486
2022-10-27,2.5,2.5,2022-10-27,0,2.5
2022-10-28,3.0,3.0,2022-10-28,0,3.0
2022-10-29,3.6,3.6,2022-10-29,0,3.6
2022-10-30,4.0,4.0,2022-10-30,0,4.0
2022-10-31,2.7857142857142856,2.7857142857142856,2022-10-31,0,2.7857142857142856
2022-11-01,2.642857142857143,2.642857142857143,2022-11-01,0,2.642857142857143
2022-11-02,3.230769230769231,3.230769230769231,2022-11-02,0,3.230769230769231
2022-11-03,2.75,2.75,2022-11-03,0,2.75
2022-11-04,3.125,3.125,2022-11-04,0,3.125
2022-11-05,3.25,3.25,2022-11-05,0,3.25
2022-11-06,2.6666666666666665,2.6666666666666665,2022-11-06,0,2.6666666666666665
2022-11-07,2.75,2.75,2022-11-07,0,2.75
2022-11-08,3.0,3.0,2022-11-08,0,3.0
2022-11-09,2.1818181818181817,2.1818181818181817,2022-11-09,0,2.1818181818181817
2022-11-10,3.111111111111111,3.111111111111111,2022-11-10,0,3.111111111111111
2022-11-11,3.090909090909091,3.090909090909091,2022-11-11,0,3.090909090909091
2022-11-12,4.0,4.0,2022-11-12,0,4.0
2022-11-13,3.3333333333333335,3.3333333333333335,2022-11-13,0,3.3333333333333335
2022-11-14,2.857142857142857,2.857142857142857,2022-11-14,0,2.857142857142857
2022-11-15,3.0,3.0,2022-11-15,0,3.0
2022-11-16,3.0625,3.0625,2022-11-16,0,3.0625
2022-11-17,2.7777777777777777,2.7777777777777777,2022-11-17,0,2.7777777777777777
2022-11-18,2.625,2.625,2022-11-18,0,2.625
2022-11-19,1.0,1.0,2022-11-19,0,1.0
2022-11-20,3.5,3.5,2022-11-20,0,3.5
2022-11-21,4.285714285714286,4.285714285714286,2022-11-21,0,4.285714285714286
2022-11-22,3.3333333333333335,3.3333333333333335,2022-11-22,0,3.3333333333333335
2022-11-23,2.769230769230769,2.769230769230769,2022-11-23,0,2.769230769230769
2022-11-24,2.0,2.0,2022-11-24,0,2.0
2022-11-25,2.923076923076923,2.923076923076923,2022-11-25,0,2.923076923076923
2022-11-26,1.0,1.0,2022-11-26,0,1.0
2022-11-27,4.0,4.0,2022-11-27,0,4.0
2022-11-28,2.2666666666666666,2.2666666666666666,2022-11-28,0,2.2666666666666666
2022-11-29,3.2222222222222223,3.2222222222222223,2022-11-29,0,3.2222222222222223
2022-11-30,2.8125,2.8125,2022-11-30,0,2.8125
2022-12-01,2.909090909090909,2.909090909090909,2022-12-01,0,2.909090909090909
2022-12-02,3.2222222222222223,3.2222222222222223,2022-12-02,0,3.2222222222222223
2022-12-03,4.0,4.0,2022-12-03,0,4.0
2022-12-04,3.888888888888889,3.888888888888889,2022-12-04,0,3.888888888888889
2022-12-05,3.2,3.2,2022-12-05,0,3.2
2022-12-06,3.0,3.0,2022-12-06,0,3.0
2022-12-07,3.2777777777777777,3.2777777777777777,2022-12-07,0,3.2777777777777777
2022-12-08,2.6470588235294117,2.6470588235294117,2022-12-08,0,2.6470588235294117
2022-12-09,2.4444444444444446,2.4444444444444446,2022-12-09,0,2.4444444444444446
2022-12-10,2.5,2.5,2022-12-10,0,2.5
2022-12-11,2.6666666666666665,2.6666666666666665,2022-12-11,0,2.6666666666666665
2022-12-12,3.074074074074074,3.074074074074074,2022-12-12,0,3.074074074074074
2022-12-13,2.6153846153846154,2.6153846153846154,2022-12-13,0,2.6153846153846154
2022-12-14,3.3636363636363638,3.3636363636363638,2022-12-14,0,3.3636363636363638
2022-12-15,2.75,2.75,2022-12-15,0,2.75
2022-12-16,2.5,2.5,2022-12-16,0,2.5
2022-12-17,3.0,3.0,2022-12-17,0,3.0
2022-12-18,2.5,2.5,2022-12-18,0,2.5
2022-12-19,2.625,2.625,2022-12-19,0,2.625
2022-12-20,3.0,3.0,2022-12-20,0,3.0
2022-12-21,3.25,3.25,2022-12-21,0,3.25
2022-12-22,2.5,2.5,2022-12-22,0,2.5
2022-12-23,2.5,2.5,2022-12-23,0,2.5
2022-12-24,3.5,3.5,2022-12-24,0,3.5
2022-12-25,3.0,3.0,2022-12-25,0,3.0
2022-12-26,2.5,2.5,2022-12-26,0,2.5
2022-12-27,2.8666666666666667,2.8666666666666667,2022-12-27,0,2.8666666666666667
2022-12-28,3.5454545454545454,3.5454545454545454,2022-12-28,0,3.5454545454545454
2022-12-29,3.75,3.75,2022-12-29,0,3.75
2022-12-30,2.6,2.6,2022-12-30,0,2.6
2022-12-31,3.3333333333333335,3.3333333333333335,2022-12-31,0,3.3333333333333335
2023-01-01,5.0,5.0,2023-01-01,0,5.0
2023-01-02,3.0,3.0,2023-01-02,0,3.0
2023-01-03,3.0,3.0,2023-01-03,0,3.0
2023-01-04,3.1739130434782608,3.1739130434782608,2023-01-04,0,3.1739130434782608
2023-01-05,3.0,3.0,2023-01-05,0,3.0
2023-01-06,3.357142857142857,3.357142857142857,2023-01-06,0,3.357142857142857
2023-01-07,4.0,4.0,2023-01-07,0,4.0
2023-01-08,4.0,4.0,2023-01-08,0,4.0
2023-01-09,2.7777777777777777,2.7777777777777777,2023-01-09,0,2.7777777777777777
2023-01-10,3.3125,3.3125,2023-01-10,0,3.3125
2023-01-11,3.1875,3.1875,2023-01-11,0,3.1875
2023-01-12,3.4166666666666665,3.4166666666666665,2023-01-12,0,3.4166666666666665
2023-01-13,3.0,3.0,2023-01-13,0,3.0
2023-01-14,2.6666666666666665,2.6666666666666665,2023-01-14,0,2.6666666666666665
2023-01-15,3.0,3.0,2023-01-15,0,3.0
2023-01-16,3.1666666666666665,3.1666666666666665,2023-01-16,0,3.1666666666666665
2023-01-17,3.1875,3.1875,2023-01-17,0,3.1875
2023-01-18,2.5652173913043477,2.5652173913043477,2023-01-18,0,2.5652173913043477
2023-01-19,2.526315789473684,2.526315789473684,2023-01-19,0,2.526315789473684
2023-01-20,2.7142857142857144,2.7142857142857144,2023-01-20,0,2.7142857142857144
2023-01-21,3.0,3.0,2023-01-21,0,3.0
2023-01-22,3.8,3.8,2023-01-22,0,3.8
2023-01-23,3.3529411764705883,3.3529411764705883,2023-01-23,0,3.3529411764705883
2023-01-24,2.871794871794872,2.871794871794872,2023-01-24,0,2.871794871794872
2023-01-25,2.4489795918367347,2.4489795918367347,2023-01-25,0,2.4489795918367347
2023-01-26,2.875,2.875,2023-01-26,0,2.875
2023-01-27,2.933333333333333,2.933333333333333,2023-01-27,0,2.933333333333333
2023-01-28,3.0,3.0,2023-01-28,0,3.0
2023-01-29,3.8333333333333335,3.8333333333333335,2023-01-29,0,3.8333333333333335
2023-01-30,2.8666666666666667,2.8666666666666667,2023-01-30,0,2.8666666666666667
2023-01-31,2.789473684210526,2.789473684210526,2023-01-31,0,2.789473684210526
2023-02-01,3.6666666666666665,3.6666666666666665,2023-02-01,0,3.6666666666666665
2023-02-02,3.2142857142857144,3.2142857142857144,2023-02-02,0,3.2142857142857144
2023-02-03,3.0454545454545454,3.0454545454545454,2023-02-03,0,3.0454545454545454
2023-02-04,,3.0454545454545454,2023-02-03,1,3.0275695754414835
2023-02-05,2.5,2.5,2023-02-05,0,2.5
2023-02-06,3.08,3.08,2023-02-06,0,3.08
2023-02-07,3.2903225806451615,3.2903225806451615,2023-02-07,0,3.2903225806451615
2023-02-08,2.951219512195122,2.951219512195122,2023-02-08,0,2.951219512195122
2023-02-09,3.3157894736842106,3.3157894736842106,2023-02-09,0,3.3157894736842106
2023-02-10,2.590909090909091,2.590909090909091,2023-02-10,0,2.590909090909091
2023-02-11,2.5714285714285716,2.5714285714285716,2023-02-11,0,2.5714285714285716
2023-02-12,3.3333333333333335,3.3333333333333335,2023-02-12,0,3.3333333333333335
2023-02-13,3.5185185185185186,3.5185185185185186,2023-02-13,0,3.5185185185185186
2023-02-14,3.35,3.35,2023-02-14,0,3.35
2023-02-15,2.9166666666666665,2.9166666666666665,2023-02-15,0,2.9166666666666665
2023-02-16,3.8333333333333335,3.8333333333333335,2023-02-16,0,3.8333333333333335
2023-02-17,3.2857142857142856,3.2857142857142856,2023-02-17,0,3.2857142857142856
2023-02-18,2.857142857142857,2.857142857142857,2023-02-18,0,2.857142857142857
2023-02-19,3.8,3.8,2023-02-19,0,3.8
2023-02-20,2.7142857142857144,2.7142857142857144,2023-02-20,0,2.7142857142857144
2023-02-21,2.892857142857143,2.892857142857143,2023-02-21,0,2.892857142857143
2023-02-22,2.6842105263157894,2.6842105263157894,2023-02-22,0,2.6842105263157894
2023-02-23,3.2083333333333335,3.2083333333333335,2023-02-23,0,3.2083333333333335
2023-02-24,2.6666666666666665,2.6666666666666665,2023-02-24,0,2.6666666666666665
2023-02-25,4.0,4.0,2023-02-25,0,4.0
2023-02-26,3.4,3.4,2023-02-26,0,3.4
2023-02-27,2.9444444444444446,2.9444444444444446,2023-02-27,0,2.9444444444444446
2023-02-28,3.111111111111111,3.111111111111111,2023-02-28,0,3.111111111111111
2023-03-01,2.8125,2.8125,2023-03-01,0,2.8125
2023-03-02,3.3157894736842106,3.3157894736842106,2023-03-02,0,3.3157894736842106
2023-03-03,3.3333333333333335,3.3333333333333335,2023-03-03,0,3.3333333333333335
2023-03-04,3.5,3.5,2023-03-04,0,3.5
2023-03-05,4.333333333333333,4.333333333333333,2023-03-05,0,4.333333333333333
2023-03-06,3.45,3.45,2023-03-06,0,3.45
2023-03-07,2.9375,2.9375,2023-03-07,0,2.9375
2023-03-08,3.5555555555555554,3.5555555555555554,2023-03-08,0,3.5555555555555554
2023-03-09,3.0,3.0,2023-03-09,0,3.0
2023-03-10,3.25,3.25,2023-03-10,0,3.25
2023-03-11,4.0,4.0,2023-03-11,0,4.0
2023-03-12,5.0,5.0,2023-03-12,0,5.0
2023-03-13,3.5714285714285716,3.5714285714285716,2023-03-13,0,3.5714285714285716
2023-03-14,3.1739130434782608,3.1739130434782608,2023-03-14,0,3.1739130434782608
2023-03-15,3.25,3.25,2023-03-15,0,3.25
2023-03-16,3.125,3.125,2023-03-16,0,3.125
2023-03-17,2.9473684210526314,2.9473684210526314,2023-03-17,0,2.9473684210526314
2023-03-18,3.1666666666666665,3.1666666666666665,2023-03-18,0,3.1666666666666665
2023-03-19,3.0,3.0,2023-03-19,0,3.0
2023-03-20,3.4210526315789473,3.4210526315789473,2023-03-20,0,3.4210526315789473
2023-03-21,3.1818181818181817,3.1818181818181817,2023-03-21,0,3.1818181818181817
2023-03-22,3.1176470588235294,3.1176470588235294,2023-03-22,0,3.1176470588235294
2023-03-23,3.176470588235294,3.176470588235294,2023-03-23,0,3.176470588235294
2023-03-24,3.3181818181818183,3.3181818181818183,2023-03-24,0,3.3181818181818183
2023-03-25,3.5,3.5,2023-03-25,0,3.5
2023-03-26,3.5,3.5,2023-03-26,0,3.5
2023-03-27,3.0588235294117645,3.0588235294117645,2023-03-27,0,3.0588235294117645
2023-03-28,3.076923076923077,3.076923076923077,2023-03-28,0,3.076923076923077
2023-03-29,3.5217391304347827,3.5217391304347827,2023-03-29,0,3.5217391304347827
2023-03-30,2.8,2.8,2023-03-30,0,2.8
2023-03-31,3.0714285714285716,3.0714285714285716,2023-03-31,0,3.0714285714285716
2023-04-01,3.0,3.0,2023-04-01,0,3.0
2023-04-02,3.3333333333333335,3.3333333333333335,2023-04-02,0,3.3333333333333335
2023-04-03,2.761904761904762,2.761904761904762,2023-04-03,0,2.761904761904762
2023-04-04,3.1904761904761907,3.1904761904761907,2023-04-04,0,3.1904761904761907
2023-04-05,2.9166666666666665,2.9166666666666665,2023-04-05,0,2.9166666666666665
2023-04-06,3.1724137931034484,3.1724137931034484,2023-04-06,0,3.1724137931034484
2023-04-07,3.0,3.0,2023-04-07,0,3.0
2023-04-08,2.5,2.5,2023-04-08,0,2.5
2023-04-09,3.6666666666666665,3.6666666666666665,2023-04-09,0,3.6666666666666665
2023-04-10,3.24,3.24,2023-04-10,0,3.24
2023-04-11,2.782608695652174,2.782608695652174,2023-04-11,0,2.782608695652174
2023-04-12,3.4285714285714284,3.4285714285714284,2023-04-12,0,3.4285714285714284
2023-04-13,3.0476190476190474,3.0476190476190474,2023-04-13,0,3.0476190476190474
2023-04-14,3.5625,3.5625,2023-04-14,0,3.5625
2023-04-15,2.6,2.6,2023-04-15,0,2.6
2023-04-16,3.4,3.4,2023-04-16,0,3.4
2023-04-17,3.0,3.0,2023-04-17,0,3.0
2023-04-18,3.3333333333333335,3.3333333333333335,2023-04-18,0,3.3333333333333335
2023-04-19,3.0625,3.0625,2023-04-19,0,3.0625
2023-04-20,3.142857142857143,3.142857142857143,2023-04-20,0,3.142857142857143
2023-04-21,3.1578947368421053,3.1578947368421053,2023-04-21,0,3.1578947368421053
2023-04-22,3.0,3.0,2023-04-22,0,3.0
2023-04-23,2.3333333333333335,2.3333333333333335,2023-04-23,0,2.3333333333333335
2023-04-24,3.090909090909091,3.090909090909091,2023-04-24,0,3.090909090909091
2023-04-25,3.2641509433962264,3.2641509433962264,2023-04-25,0,3.2641509433962264
2023-04-26,3.3875,3.3875,2023-04-26,0,3.3875
2023-04-27,3.2413793103448274,3.2413793103448274,2023-04-27,0,3.2413793103448274
2023-04-28,2.9705882352941178,2.9705882352941178,2023-04-28,0,2.9705882352941178
2023-04-29,2.4285714285714284,2.4285714285714284,2023-04-29,0,2.4285714285714284
2023-04-30,3.5454545454545454,3.5454545454545454,2023-04-30,0,3.5454545454545454
2023-05-01,3.0952380952380953,3.0952380952380953,2023-05-01,0,3.0952380952380953
2023-05-02,3.45,3.45,2023-05-02,0,3.45
2023-05-03,3.1818181818181817,3.1818181818181817,2023-05-03,0,3.1818181818181817
2023-05-04,3.088235294117647,3.088235294117647,2023-05-04,0,3.088235294117647
2023-05-05,3.0,3.0,2023-05-05,0,3.0
2023-05-06,4.0,4.0,2023-05-06,0,4.0
2023-05-07,3.0,3.0,2023-05-07,0,3.0
2023-05-08,3.176470588235294,3.176470588235294,2023-05-08,0,3.176470588235294
2023-05-09,2.6842105263157894,2.6842105263157894,2023-05-09,0,2.6842105263157894
2023-05-10,3.032258064516129,3.032258064516129,2023-05-10,0,3.032258064516129
2023-05-11,2.870967741935484,2.870967741935484,2023-05-11,0,2.870967741935484
2023-05-12,3.2142857142857144,3.2142857142857144,2023-05-12,0,3.2142857142857144
2023-05-13,,3.2142857142857144,2023-05-12,1,3.129970855652707
2023-05-14,4.333333333333333,4.333333333333333,2023-05-14,0,4.333333333333333
2023-05-15,3.1153846153846154,3.1153846153846154,2023-05-15,0,3.1153846153846154
